file,nodes,edges,nonEdges,components,mincut,merges,k_decr,time,recursionDepth,functionCalls,fullySolved,numberOfSetMerges,clusterGraphBefore,clusterGraphAfter
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1816.csv/8,1,0,0,1,0.0,0,0.0,5.402e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1816.csv/9,1,0,0,1,0.0,0,0.0,4.787e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1817.csv/1,2,1,0,1,347.0,0,0.0,5.88e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1817.csv/2,1,0,0,1,0.0,0,0.0,5.066e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3050.csv/1,15,31,74,1,87.0,8,423.0,0.01275829,6,20,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2125.csv/1,14,31,60,1,48.0,9,809.0,0.039109717,6,16,true,2,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2125.csv/2,1,0,0,1,0.0,0,0.0,8.868e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1818.csv/1,3,3,0,1,1786.0,0,0.0,1.2258e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1818.csv/2,7,10,11,1,7.0,5,7.0,0.003037024,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1819.csv/1,2,1,0,1,39.0,0,0.0,5.522e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1819.csv/2,1,0,0,1,0.0,0,0.0,5.323e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2439.csv/1,20,57,133,1,83.0,10,642.0,0.021366939,10,49,true,2,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2126.csv/1,4,4,2,1,25.0,2,25.0,0.005588641,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2126.csv/2,1,0,0,1,0.0,0,0.0,5.782e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2126.csv/3,1,0,0,1,0.0,0,0.0,4.801e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2127.csv/1,1,0,0,1,0.0,0,0.0,9.219e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2127.csv/2,2,1,0,1,831.0,0,0.0,5.257e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_244.csv/1,10,13,32,1,16.0,1,152.0,0.007145696,7,28,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2440.csv/1,1,0,0,1,0.0,0,0.0,5.647e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2440.csv/2,3,2,1,1,1.0,1,1.0,0.000330926,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2441.csv/1,2,1,0,1,740.0,0,0.0,5.413e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2441.csv/2,1,0,0,1,0.0,0,0.0,8.086e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2442.csv/1,1,0,0,1,0.0,0,0.0,5.687e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2442.csv/2,3,2,1,1,105.0,1,105.0,0.000630263,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3051.csv/1,4,6,0,1,214.0,0,0.0,1.1687e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3051.csv/2,4,6,0,1,2447.0,0,0.0,1.0272e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3051.csv/3,3,3,0,1,2000.0,0,0.0,9.864e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2128.csv/1,15,31,74,1,60.0,10,413.0,0.014453904,5,12,true,2,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2443.csv/1,10,22,23,1,146.0,7,508.0,0.008136631,7,18,true,2,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2443.csv/2,1,0,0,1,0.0,0,0.0,5.03e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2443.csv/3,2,1,0,1,1000.0,0,0.0,9.543e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2129.csv/1,5,5,5,1,34.0,3,34.0,0.000785683,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2129.csv/2,3,3,0,1,639.0,0,0.0,7.528e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2444.csv/1,1,0,0,1,0.0,0,0.0,4.995e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2444.csv/2,1,0,0,1,0.0,0,0.0,2.0538e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2444.csv/3,3,2,1,1,66.0,2,0.0,0.000253095,1,1,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2445.csv/1,1,0,0,1,0.0,0,0.0,5.284e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2445.csv/2,5,8,2,1,527.0,4,193.0,0.000943406,1,1,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2445.csv/3,1,0,0,1,0.0,0,0.0,5.57e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2445.csv/4,1,0,0,1,0.0,0,0.0,4.789e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3052.csv/1,16,35,85,1,56.0,12,776.0,0.011723121,4,7,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3053.csv/1,2,1,0,1,131.0,0,0.0,6.065e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3053.csv/2,1,0,0,1,0.0,0,0.0,5.557e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3054.csv/1,5,5,5,1,110.0,3,110.0,0.0013072,2,3,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3054.csv/2,1,0,0,1,0.0,0,0.0,9.198e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3054.csv/3,1,0,0,1,0.0,0,0.0,6.146e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2446.csv/1,11,20,35,1,1.0,3,71.0,0.007109467,8,26,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2446.csv/2,1,0,0,1,0.0,0,0.0,5.989e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3055.csv/1,6,6,9,1,47.0,3,112.0,0.001677517,3,5,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3055.csv/2,1,0,0,1,0.0,0,0.0,4.922e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3056.csv/1,2,1,0,1,1000.0,0,0.0,5.198e-6,0,0,true,0,true,true
