file,nodes,edges,nonEdges,components,mincut,merges,k_decr,time,recursionDepth,functionCalls,fullySolved,numberOfSetMerges,clusterGraphBefore,clusterGraphAfter
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3668.csv/1,2,1,0,1,354.0,0,0.0,4.54e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3668.csv/2,1,0,0,1,0.0,0,0.0,4.386e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3669.csv/1,2,1,0,1,398.0,0,0.0,5.706e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3669.csv/2,1,0,0,1,0.0,0,0.0,6.274e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1813.csv/1,6,6,9,1,10.0,1,122.0,0.21482548,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1813.csv/2,1,0,0,1,0.0,0,0.0,1.1582e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1814.csv/1,3,2,1,1,11.0,1,5.0,0.00011297,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1814.csv/2,2,1,0,1,1000.0,0,0.0,1.413e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_710.csv/1,30,138,297,1,81.0,11,338.0,0.2281085,0,0,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_710.csv/2,1,0,0,1,0.0,0,0.0,4.755e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1815.csv/1,1,0,0,1,0.0,0,0.0,1.9505e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1815.csv/2,4,3,3,1,46.0,1,172.0,0.001487525,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1505.csv/1,20,85,105,1,3.0,0,0.0,0.009396917,0,0,true,0,false,false
